tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Daging Ayam,Daging Ayam Ras Segar,Daging Sapi,Daging Sapi Kualitas I,Daging Sapi Kualitas II,Telur Ayam,Telur Ayam Ras Segar,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Minyak Goreng Kemasan Bermerk I,Minyak Goreng Kemasan Bermerk II,Gula Pasir,Gula Pasir Kualitas Premium,Gula Pasir Lokal
2018-09-01,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34750.0,34750.0,139400.0,150000.0,128750.0,23500.0,23500.0,29500.0,29500.0,29500.0,29500.0,32500.0,32500.0,32500.0,38150.0,37500.0,38750.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-02,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34750.0,34750.0,139400.0,150000.0,128750.0,23500.0,23500.0,29500.0,29500.0,29500.0,29500.0,32500.0,32500.0,32500.0,38150.0,37500.0,38750.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-03,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,29500.0,29500.0,29500.0,29500.0,33150.0,32500.0,33750.0,40000.0,37500.0,42500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-04,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34250.0,34250.0,139400.0,150000.0,128750.0,23000.0,23000.0,29500.0,29500.0,29500.0,29500.0,33750.0,33750.0,33750.0,40000.0,37500.0,42500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-05,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,29500.0,29500.0,29500.0,29500.0,33750.0,33750.0,33750.0,40000.0,37500.0,42500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-06,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,29500.0,29500.0,29500.0,29500.0,32500.0,33750.0,31250.0,41250.0,40000.0,42500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-07,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,27000.0,27000.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-08,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,27000.0,27000.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-09,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,27000.0,27000.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-10,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34750.0,34750.0,139400.0,150000.0,128750.0,23000.0,23000.0,27000.0,27000.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-11,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,34750.0,34750.0,139400.0,150000.0,128750.0,23000.0,23000.0,27000.0,27000.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-12,12000.0,10750.0,10050.0,13150.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,23000.0,23000.0,26250.0,26250.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-13,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,22750.0,22750.0,26250.0,26250.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-14,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,23000.0,23000.0,26250.0,26250.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-15,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,23000.0,23000.0,26250.0,26250.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-16,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,23000.0,23000.0,26250.0,26250.0,27000.0,27000.0,28750.0,30000.0,27500.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-17,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,23000.0,23000.0,26250.0,26250.0,27000.0,27000.0,30000.0,31250.0,28750.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-18,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,34000.0,34000.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-19,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33750.0,33750.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-20,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,33000.0,33000.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-21,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,32750.0,32750.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-22,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,32750.0,32750.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-23,11950.0,10750.0,10050.0,12900.0,12900.0,13250.0,11900.0,32750.0,32750.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-24,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32250.0,32250.0,139400.0,150000.0,128750.0,21750.0,21750.0,26250.0,26250.0,27000.0,27000.0,31250.0,32500.0,30000.0,35000.0,33750.0,36250.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-25,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32000.0,32000.0,139400.0,150000.0,128750.0,21750.0,21750.0,26250.0,26250.0,26250.0,26250.0,33750.0,32500.0,35000.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-26,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32000.0,32000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,26250.0,26250.0,33750.0,32500.0,35000.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-27,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,31500.0,31500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,26250.0,26250.0,34400.0,32500.0,36250.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-28,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,31250.0,31250.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,26250.0,26250.0,34400.0,32500.0,36250.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-29,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,31250.0,31250.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,26250.0,26250.0,34400.0,32500.0,36250.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-09-30,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,31250.0,31250.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,26250.0,26250.0,34400.0,32500.0,36250.0,35650.0,33750.0,37500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-01,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,31250.0,31250.0,139400.0,150000.0,128750.0,21250.0,21250.0,26250.0,26250.0,26250.0,26250.0,36900.0,40000.0,33750.0,33150.0,33750.0,32500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-02,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32250.0,32250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,26250.0,26250.0,40000.0,43750.0,36250.0,33150.0,33750.0,32500.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-03,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32250.0,32250.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,26250.0,26250.0,40650.0,43750.0,37500.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-04,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,32250.0,32250.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,40650.0,43750.0,37500.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-05,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,33000.0,33000.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,40650.0,43750.0,37500.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-06,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,33000.0,33000.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,40650.0,43750.0,37500.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-07,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,33000.0,33000.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,40650.0,43750.0,37500.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12700.0,13150.0,12250.0
2018-10-08,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,33500.0,33500.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,45000.0,50000.0,40000.0,34400.0,33750.0,35000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-09,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,33500.0,33500.0,139400.0,150000.0,128750.0,22400.0,22400.0,26250.0,26250.0,26250.0,26250.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-10,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34000.0,34000.0,139400.0,150000.0,128750.0,22650.0,22650.0,26250.0,26250.0,26250.0,26250.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-11,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34750.0,34750.0,139400.0,150000.0,128750.0,22250.0,22250.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-12,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34750.0,34750.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-13,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34750.0,34750.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-14,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34750.0,34750.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-15,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34500.0,34500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,36900.0,33750.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-16,11900.0,10650.0,10050.0,12900.0,12900.0,13250.0,11750.0,34500.0,34500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,37000.0,34000.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-17,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,34000.0,34000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,38750.0,37500.0,40000.0,13200.0,12000.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-18,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,34000.0,34000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,50000.0,40000.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-19,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,34000.0,34000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,48750.0,41250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-20,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,34000.0,34000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,48750.0,41250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-21,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,34000.0,34000.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,45000.0,48750.0,41250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-22,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33750.0,33750.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-23,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33750.0,33750.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,25000.0,25000.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-24,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33750.0,33750.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-25,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,13050.0,11650.0,13750.0,13750.0,12850.0,13150.0,12500.0
2018-10-26,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,12750.0,11400.0,13250.0,13500.0,12850.0,13150.0,12500.0
2018-10-27,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,12750.0,11400.0,13250.0,13500.0,12850.0,13150.0,12500.0
2018-10-28,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,46900.0,47500.0,46250.0,38750.0,37500.0,40000.0,12750.0,11400.0,13250.0,13500.0,12850.0,13150.0,12500.0
2018-10-29,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21500.0,21500.0,26250.0,26250.0,23750.0,23750.0,47500.0,47500.0,47500.0,38750.0,37500.0,40000.0,12750.0,11400.0,13250.0,13500.0,12850.0,13150.0,12500.0
2018-10-30,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,21750.0,21750.0,26250.0,26250.0,23750.0,23750.0,48150.0,48750.0,47500.0,38750.0,37500.0,40000.0,12750.0,11400.0,13250.0,13500.0,12850.0,13150.0,12500.0
2018-10-31,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,23750.0,23750.0,48150.0,48750.0,47500.0,38750.0,37500.0,40000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-01,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,23750.0,23750.0,48150.0,50000.0,46250.0,38750.0,37500.0,40000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-02,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,23750.0,23750.0,48150.0,50000.0,46250.0,38750.0,37500.0,40000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-03,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,23750.0,23750.0,48150.0,50000.0,46250.0,38750.0,37500.0,40000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-04,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,23750.0,23750.0,48150.0,50000.0,46250.0,38750.0,37500.0,40000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-05,11800.0,10400.0,9700.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,36250.0,37500.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-06,11700.0,10000.0,9450.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,36250.0,37500.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-07,11700.0,10000.0,9450.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22000.0,22000.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,36250.0,37500.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-08,11700.0,10000.0,9450.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,21900.0,21900.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,35650.0,36250.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-09,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22150.0,22150.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,35650.0,36250.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-10,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22150.0,22150.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,35650.0,36250.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-11,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22150.0,22150.0,26250.0,26250.0,26250.0,26250.0,45650.0,50000.0,41250.0,35650.0,36250.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-12,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22500.0,22500.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-13,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,22750.0,22750.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-14,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,23250.0,23250.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-15,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33250.0,33250.0,139400.0,150000.0,128750.0,23500.0,23500.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-16,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,23750.0,23750.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-17,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,23750.0,23750.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-18,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,23750.0,23750.0,32000.0,32000.0,29500.0,29500.0,46900.0,52500.0,41250.0,34400.0,33750.0,35000.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-19,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,24000.0,24000.0,29000.0,29000.0,26500.0,26500.0,48150.0,55000.0,41250.0,35000.0,32500.0,37500.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-20,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,24000.0,24000.0,29000.0,29000.0,26500.0,26500.0,48150.0,55000.0,41250.0,35000.0,32500.0,37500.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-21,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,24250.0,24250.0,29000.0,29000.0,26500.0,26500.0,48150.0,55000.0,41250.0,35000.0,32500.0,37500.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-22,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,24250.0,24250.0,29000.0,29000.0,26500.0,26500.0,48150.0,55000.0,41250.0,35000.0,32500.0,37500.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
2018-11-23,11700.0,10000.0,9300.0,12900.0,12900.0,13500.0,11500.0,33500.0,33500.0,139400.0,150000.0,128750.0,24000.0,24000.0,29000.0,29000.0,26500.0,26500.0,46900.0,52500.0,41250.0,35000.0,32500.0,37500.0,12800.0,11400.0,13500.0,13500.0,12700.0,13150.0,12250.0
